"document_link","dropdown_texts"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bbd84c82fbdce3c0c1256f9a00404c09?OpenDocument","Abbadia Alpina (Pinerolo), Abbadia di Santa Maria di Pinerolo"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bbf1b5cd8dc065e3c1256fac003ef758?OpenDocument","Ronchi di Bagnarola, Ronchi"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bd6c07ca93b25f12c1256fa3005ee47d?OpenDocument","Lingueglietta (Cipressa), Lengueglia Linguilia, Vinguilia"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bd92404986a464acc1256f9a00428222?OpenDocument","Bruso, Brusio"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bdc626a07d3708a6c1256fa300602a12?OpenDocument","Monterastello (Pavullo nel Frignano), Mons Rastelli"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/be602a180fdb7c30c1256fac0040409d?OpenDocument","Serravalle (Vittorio Veneto), Seravallum, Seravalle"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bef6250bac635bb5c1256fa300689f77?OpenDocument","Montevettolini (Monsummano Terme), Monte Vettolino"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf0689f66a169845c1256fac00403546?OpenDocument","Santanza (L'Aquila)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf8fdaa4030de141c1256fac00403df4?OpenDocument","Semifonte (Certaldo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfacefa224a143e3c1256fac003ee7f5?OpenDocument","Rigio, Reggio Calabria"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfd39f2bc074792cc1256f9a0047cdef?OpenDocument","Florentinum, Fiorentino, Castrum Florentini, Castelfiorentino (Viterbo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bff54cb9c1fe4211c1256f9a00423520?OpenDocument","Billerio (Magnano in Riviera), Bilirs"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c12a4a43c6b34ee2c1256fac00403b16?OpenDocument","Scardona"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c1a1ed39abfa8f01c1256fac00402878?OpenDocument","San Lorenzo del Pasenatico, San Lorenzo al Leme"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c2ea3076428d8371c1256f9a0047e208?OpenDocument","Cevins"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c35bcd3a9b1f1cb2c1256fa300602d35?OpenDocument","Monteveglio"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c3dbc4a476a2afdfc1256f9a0054ea43?OpenDocument","Cauro"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c48eb9b43ad4bb24c1256f9a0056f567?OpenDocument","Daro"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c5c500d9b5df4c24c1256fa3005fe4c2?OpenDocument","Mentonum, Mentone, Menton"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c608e0baaf451124c1256f9a0056f053?OpenDocument","Crevola Sesia (Varallo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c63a54504ff2b694c1256f9a0056fdd6?OpenDocument","Dugliolo (Budrio)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c886863ee83f6858c1256fa400491e8f?OpenDocument","Ponzanello (Fosdinovo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ca6eb70552e39702c1256fac003ee692?OpenDocument","Ravone (Bologna)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cac2f43b22c2be46c1256fac004042fa?OpenDocument","Settignano (Firenze)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cbc97d1b87e57519c1256f9a004271df?OpenDocument","Santa Maria di Bombinaco, Bominaco (Caporciano), Bombinacum"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cc3eb608c5e06124c1256fac00470152?OpenDocument","Topolo (Dubrovnik)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cc7b2d04418311d1c1256fa3005fd763?OpenDocument","Marca Anconitana"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ccce3c1bbc4fb982c1256fa4004923d6?OpenDocument","Sant'Andrea a Pulicciano, Pulicciano (Castelfranco di Sopra)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd0afdda3ae8829bc1256f9a0056e4a7?OpenDocument","Corticella (Bologna)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd31f8d4bff0e645c1256f9a0056fecd?OpenDocument","Equi (Fivizzano), Equi Terme (Fivizzano)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cdfbdc9b57ba49e9c1256fa40048ce17?OpenDocument","Olivetum, Oliveto (Torricella in Sabina)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ceba19b4518fd8ccc1256fa2005a3085?OpenDocument","Gassano (Fivizzano)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d08f80fa8c9f086dc1256f9a00422ce1?OpenDocument","Bersecine, Bercine, Barsacina"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d129698585576d68c1256fa40048c502?OpenDocument","Nigrarium, Negraro, Negrar"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d22abfc424b87e50c1256f9a0056e030?OpenDocument","Corenum, Corenno Plinio (Dervo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2478b65d8b9e210c1256f9a0047a86d?OpenDocument","Kaffa, Feodosija, Capha, Caffa"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2cb8dd7ea407938c1256f3b004d213b?OpenDocument","Techena, Tecclena, Tecchiena (Alatri)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d3103473e9eedf3ac1256f9a0056fe87?OpenDocument","Emilia, Aemilia"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d32a5960760d3637c1256fa3005fb1ea?OpenDocument","Liddes"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4263cafb8d148ccc1256fac003ef747?OpenDocument","Rotundumons, Romont (Friburgo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4a597b4c4fd0ad3c1256f9a0054c8e7?OpenDocument","Civenna (Bellagio)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4d8e836fa8bf809c1256fa2005a2daa?OpenDocument","Gaibola (Bologna)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4ef016139ab9123c1256fac0040543e?OpenDocument","Stacciola (San Costanzo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d6a4b360c55661e1c1256fa2005a4924?OpenDocument","Villa Guncinarum, Gonzole (Beinasco)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d79221507aa704bfc1256f9a0047bbd0?OpenDocument","Trsteno, Cannosa"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d7d75685446b771cc1256fa3006019cf?OpenDocument","Monsferratus, Monferrato"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d7f768b0f44e79b0c1256f9a0047ddcc?OpenDocument","Cesana (Lentiai)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d83ba70de0e18af3c1256f9a004283a7?OpenDocument","Buleae, Buje d'Istria"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d8f35e5c2954d024c1256fac003ef488?OpenDocument","Rocca Pitigliana (Gaggio Montano), Arce Pitilianae"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/da426e2c8ccd803ac1256f9a00405866?OpenDocument","Annecy"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/da477b605d7feea6c1256fa2005a48fd?OpenDocument","Gomola, Gombula, Gombola (Polinago)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/daa8ebd037b23baec1256f3b004d37c5?OpenDocument","Tuenno"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dab5f5bb2b7ae761c1256fa40048ceb2?OpenDocument","Unelia, Unegia, Oneglia (Imperia)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db5218fc3c28794fc1256fa2005a4b1a?OpenDocument","Grandson"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dcc46f3d835e6ce2c1256fac00403a6a?OpenDocument","Scaiano (Caviano)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dcf0e09803d5e91cc1256fa400491a49?OpenDocument","Poyo Umbricchio, Poggio Umbricchio, Poggio de Ambricolo, Podium Umbricoli, Podium Morechii, Podium de Umbraculis"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dd81e3a55a221d58c1256fac003ef231?OpenDocument","Roccafranca (Foligno), Acquafranca"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dda8355db9d77c67c1256fa300602c94?OpenDocument","Montetortore (Zocca), Mons Turturis"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddb1dc6fc94b86adc1256f9a0047cc4d?OpenDocument","Castagnolum, Castagnola (Giano nell'Umbria)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddd4122e0f62d338c1256f3b004d2eb2?OpenDocument","Trebianum, Trebiano Magra (Arcola), Trebiano, Trebbiano"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddf266b75c666565c1256f9a0047b202?OpenDocument","Rocca delle Caminate, Caminate (Predappio)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument","Carnia, Carnea, Cargna"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/decbc2b972f09681c12571d500265e6e?OpenDocument","Sappade (Falcade)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/df0542dda9e47a20c1256fac003ee399?OpenDocument","Resiglio, Rasiglio"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/df0bda2bbf5c8388c1256fa3005c660b?OpenDocument","Gualdo (Massarosa)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e083cce9e0350851c1258b260029b5af?OpenDocument","Valle Camonica, Valcamonica, Camonica"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e1137996a5971c5bc1256fa2005a49ba?OpenDocument","Gurciano, Gorzanum, Gorzano (Maranello)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e14f3a82b8286d72c1256fa3005c5ab3?OpenDocument","Pharpha, Farfa (Fara in Sabina)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e168d7d7e4298e5dc1256f3b004d3573?OpenDocument","Triana (Roccalbegna), Atriana"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e18ba465ea344be2c1256fac003ef3bc?OpenDocument","Rocha Elmicis, Rocca d'Elmici (Predappio), Elmice"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e1f339a8f5aa03b5c1256fa400490ccf?OpenDocument","Pieve di Bono"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e209d7e19e4ccb76c1256f9a004229fc?OpenDocument","Bellinzona"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e339c2f8438e9f7fc1256f9a0054e0d4?OpenDocument","Conscentum, Conscente (Cisano sul Neva)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e33c2a429a004161c1256fac003ef35d?OpenDocument","Rocca Corneta (Lizzano in Belvedere)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e3c16148e9c0f0f4c1256fa40048e186?OpenDocument","Paganico (Civitella Paganico), Castelfranco di Paganico"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e520702988d64d90c1256fa400491fc4?OpenDocument","Porretta Terme, Bagni della Porretta"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e5bb4842f0311f11c1256fa3005fdd4d?OpenDocument","Marola (La Spezia)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e65b234a88e2949ec1256fac004018bc?OpenDocument","Saccomuro (Vicovaro), Saccomoro, Sacamuro"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e68fe819e800223fc1256f9a0040654b?OpenDocument","Avignone, Avenio"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e7d387e03fe6f42ac1256fa20059f921?OpenDocument","Santa Maria di Fagnano, Fagnano (Lucca)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e7e37eedf6072b99c1256f9a0047dbb8?OpenDocument","Castilio Perusinus, Castilio Florentinus, Castilio Aretinus, Castiglione Fiorentino"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e8f850ba4a26e7a7c1256f9a00454328?OpenDocument","Bionde di Porcile (Belfiore)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e942948edc1d65d3c1256fac003ef204?OpenDocument","Rivoltella (Desenzano del Garda)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eada567c40b0e121c1256f40003d047d?OpenDocument","Tenerano (Fivizzano)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eb177658a95047d4c12571230052b6d0?OpenDocument","Perlascio (Casciana Terme)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eb286c50eaa63672c1256f9a0054e949?OpenDocument","Cattaro, Catharum"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/eb90065c4141863dc1256fa2005a4c79?OpenDocument","Guadagnolo (Capranica Prenestina)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ebd2331c9aa93639c1256f9a0047aded?OpenDocument","Calatafimi"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ec5626c5472ca14dc1256fa3005ee232?OpenDocument","Lagoraria, Lagorara"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ecc3b5964a48b3b8c1256fa400475291?OpenDocument","Les Clées"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ed4ee30e35174e09c1256fa400491fe7?OpenDocument","Portico (Portico e San Benedetto), Portico di Romagna"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/edd79c5fed351588c1256fa300601df1?OpenDocument","Montalto Tarugo (Fossombrone)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ef6e2c3d8288284ac1256fa400491d42?OpenDocument","Santa Maria di Pontetetto, Pontetetto (Lucca)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/efbc836bcb3e59b1c1256fa400492094?OpenDocument","Portole"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f01fe61768e0a5fec1256f9a00422883?OpenDocument","Bazzano"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f06bac2f0080e557c1256fac00401efc?OpenDocument","Samöens"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f09c8e37c622c87dc1256f9a0056fde4?OpenDocument","Ilcium, Ilci, Elsi, Elci (Radicondoli)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f0cc3b5cfd8cf1cbc1256fa40048c94f?OpenDocument","Nonza"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f152090f6084103cc1256fa40048f096?OpenDocument","Payerne"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f1f91978439955cdc1257091002b7bd2?OpenDocument","Porchiano (Amelia)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f2488dbf72fa52cac1256fac00402a84?OpenDocument","San Piero in Mercato (Montespertoli)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f2b320a540de12d8c1256fac00405451?OpenDocument","Stagnum, Stagno"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f2b76afffeded8c5c1256f3b004d1f84?OpenDocument","Talamone"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f521a7aa5c3336f0c1256fa3005fc5a6?OpenDocument","Lugano, Luano, Leguano, Lauwvis, Lauis"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f54d9dd414691647c1256fac0040427d?OpenDocument","Sette Comuni"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f59d6b1f43675639c1256fa3005fc85d?OpenDocument","Maccagnum, Maccagno Inferiore (Maccagno), Maccagno Imperiale, Macagno"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f5aae5357f490041c1256f9a0054dfe6?OpenDocument","Condino"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f5b0de0d02f14f69c1256fa3006029ba?OpenDocument","Monterappoli (Empoli)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f5f32a14dbf2abf7c1256fa30060338f?OpenDocument","Mutillianum, Mutigliano (Lucca)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6ad60c34879cc13c1256f9a00405f18?OpenDocument","Aspra (Rieti)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6ae8b12aafbfd4ec1256fac003ef330?OpenDocument","Rocca Angitola (Francavilla Angitola)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6dbde76f2a9230dc1256f3b004d246a?OpenDocument","Tirolo, Tirol"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6ff1615838e1161c1256fa30060204b?OpenDocument","Montecelio (Guidonia Montecelio)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f706f0314ae8e36ac1256f9a0042762b?OpenDocument","Bourg en Bresse, Bourg"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f73b38baae6edb91c1256fa3005fb27f?OpenDocument","Limonta (Oliveto Lario), Elimonta"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f7da2a25ba40317dc1256fa300602eb2?OpenDocument","Montverand"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f83559b92c3a18afc1256f9a0054d721?OpenDocument","Comago (Sant'Olcese)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f8abca7df7fa0bccc1256f9a004918ad?OpenDocument","Chia (Soriano nel Cimino)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9413f486d558454c1256fa300602d4f?OpenDocument","Monticello (Cinigiano), Monticello D'Amiata, Montepinzutulo, Mons Pinzutulum"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f9aaff5a18cac582c1256f3b004d2ef9?OpenDocument","Tredici Comuni, Tavernole (San Mauro di Saline)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fa406d109c47ffb8c1256f9a0056e207?OpenDocument","Corsica"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fa50ed8a2edce1efc1256fac004019ee?OpenDocument","Saint Michel de Maurienne"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fa51114560963977c1256fa300600ac1?OpenDocument","Mocogna (Domodossola), Mochonia"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/faff480fe98f36f0c1256fac0040310c?OpenDocument","Sarmego (Grumolo delle Abbadesse)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbd6e2fc4d32f159c1256fa400491c5b?OpenDocument","Poncin"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbe9d263f88c4affc1256f9a0054e33b?OpenDocument","Castrum, Castro (Farnese)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fbf68fe6b1f9c200c1256fac003ee022?OpenDocument","Rhacusium, Raugia, Ragusium, Ragusa (Dalmazia), Ragugia, Dubrovnik"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fcc6185019cf5d63c1256f9a004052e6?OpenDocument","Alfaedo (Sant'Anna d'Alfaedo)"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd1fa2069ed663c2c1256fa2005a54e8?OpenDocument","Isola di Fano (Fossombrone), Isola"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe033b32974e21ddc1256f9a0047c0dd?OpenDocument","Carpaxium, Carpasio"
"https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fe8e5094dd56f749c1256fa3005c609a?OpenDocument","Frattavecchia (Castiglione del Lago)"
