document_link,Nomi_statuti,NOME ,PRO_COM,DROP
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad4b187b465092edc1256fac00402f8a?OpenDocument,Sant'Appiano (Barberino Val d'Elsa),Barberino Tavarnelle,48054,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad54e35f678805d9c1256f40005bcc78?OpenDocument,Termón (Campodenno),Campodenno,22037,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad8498622b8362bec1256fa40048e86d?OpenDocument,"Prentium, Parenzo",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ad87cac5959447d6c1256fac003ef7d5?OpenDocument,Rosato,#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/addaf87059c5f65bc1256fac00405411?OpenDocument,"Swarçagus, Squarzego (Illasi, Lavagno), Squarzagus, Squarçagus",Illasi,23039,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/addaf87059c5f65bc1256fac00405411?OpenDocument,"Swarçagus, Squarzego (Illasi, Lavagno), Squarzagus, Squarçagus",Lavagno,23042,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ae098444c660cad9c1256fac004032d8?OpenDocument,"Sarzanello (Sarzana), Castrum Sarzane",Sarzana,11027,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aec7a854efd2d0d0c1256fa40048e792?OpenDocument,"Pallanza, Pallantia",Verbania,103072,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b16b5cf575545d29c1256fa400490cbc?OpenDocument,"Plebs a Pinu, Pieve del Pino (Praduro e Sasso)",Sasso Marconi,37057,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b2219b437798eb2fc1257089002ce9f4?OpenDocument,"Zidanova, Cittanova d'Istria",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b22ee2afd0132290c1256f3b004d2120?OpenDocument,"Thavon, Tavon (Predaia)",Predaia,,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b2315af7f0a14237c1256fac00404f0e?OpenDocument,"Simeri, Simari",Simeri Crichi,79133,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b2315af7f0a14237c1256fac00404f0e?OpenDocument,"Simeri, Simari",Soveria Simeri,79139,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b24fe3ea60b03d7bc1256fac0040288d?OpenDocument,San Marino,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b321d82045fc6785c1256fa3005ee576?OpenDocument,Landry,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b327cca03ef8b42fc1256fa300601dc8?OpenDocument,Montalto Ligure,Montalto Carpasio,8068,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b39b604e0d79fe71c1256f9a0047d78c?OpenDocument,"Castiglioni, Castiglione della Valle (Colledara), Castelleo Vallis",Colledara,67018,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b3e7f56f5ae791ddc1256fac00401d27?OpenDocument,"Salurn, Salorno",Salorno sulla strada del vino,21076,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b3ed392a32ad9f67c1256f9a0054ccf9?OpenDocument,"Korone, Corone (Pylos Nestoras, Grecia), Corona, Coron","Pylos Nestoras, Grecia",,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b4c4f5c4fb468e34c1256fac00403079?OpenDocument,Caviola (Falcade),Falcade,25019,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b554dfb173b40412c1257091002b3dd9?OpenDocument,"Poggio Aquilone (San Venanzo), Podium Aquilonis",San Venanzo,55030,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b5c9a48660187c84c1256fa3005fce65?OpenDocument,Malamocco (Venezia),Venezia,27042,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b5f0c5aaa3559c9cc12570890029f5d1?OpenDocument,Cassano allo Ionio,Cassano all'Ionio,78029,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b6bf30d7c2e1c2acc1256fa400491d55?OpenDocument,Ponte allo Spino,Sovicille,52034,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b72917f18aa95f64c1256fa3006022e4?OpenDocument,"Montefeltro, Mons Feretrius, Mons Feletris, Mons Feletranus",#VALUE!,uncertain,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b7bf57dce3e64fe0c1256f3b004d2c88?OpenDocument,"Tour du Peilz, La Tour du Peilz",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b7c1f11478e7dc1ac1256f9a00405cb9?OpenDocument,"Arlianum, Arliano (Lucca)",Lucca,46017,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b7c74e55fa4c1a8cc1256fac003eeade?OpenDocument,Renazzo (Cento),Cento,38004,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b7cc7811f4d34ef9c1256f9a0049227d?OpenDocument,"Cilentum, Cilento",#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b89c3d8256f212d8c1256fac003ee853?OpenDocument,"Regium, Reggio Emilia",Reggio nell'Emilia,35033,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b8cc9e7ce8337f1cc1256f9a0047b2c4?OpenDocument,Campeggio (Monghidoro),Monghidoro,37040,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b8f32638a3c68bf5c1256fac003ef5ff?OpenDocument,Roffeno Musiolo (Castel d'Aiano),Castel d'Aiano,37013,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b94e61fcd219b2aac1256f9a0056f557?OpenDocument,Daone,Valdaone,22232,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ba456df466c4854ec1256fa400491ff8?OpenDocument,Porto (Castiglione del Lago),Castiglione del Lago,54009,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bafa4f1b5e4951fec1256fa3005c602f?OpenDocument,Forno Alpi Graie (Groscavallo),Groscavallo,1118,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bb1fbecf8e053943c12570890033668a?OpenDocument,Corbières,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bb40a9ef5e237b0dc1256fa4004902a4?OpenDocument,Peschio Constanczo,Pescocostanzo,66070,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bb74a3ef993c13cfc1256f9a00422831?OpenDocument,Bastia (Balocco),Balocco,2009,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bbd84c82fbdce3c0c1256f9a00404c09?OpenDocument,"Abbadia Alpina (Pinerolo), Abbadia di Santa Maria di Pinerolo",Pinerolo,1191,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bbf1b5cd8dc065e3c1256fac003ef758?OpenDocument,"Ronchi di Bagnarola, Ronchi",Budrio,37008,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bd6c07ca93b25f12c1256fa3005ee47d?OpenDocument,"Lingueglietta (Cipressa), Lengueglia Linguilia, Vinguilia",Cipressa,8021,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bd92404986a464acc1256f9a00428222?OpenDocument,"Bruso, Brusio",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bdc626a07d3708a6c1256fa300602a12?OpenDocument,"Monterastello (Pavullo nel Frignano), Mons Rastelli",Pavullo nel Frignano,36030,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/be602a180fdb7c30c1256fac0040409d?OpenDocument,"Serravalle (Vittorio Veneto), Seravallum, Seravalle",Vittorio Veneto,26092,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bef6250bac635bb5c1256fa300689f77?OpenDocument,"Montevettolini (Monsummano Terme), Monte Vettolino",Monsummano Terme,47009,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf0689f66a169845c1256fac00403546?OpenDocument,Santanza (L'Aquila),L'Aquila,066049,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bf8fdaa4030de141c1256fac00403df4?OpenDocument,Semifonte (Certaldo),Certaldo,48012,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfacefa224a143e3c1256fac003ee7f5?OpenDocument,"Rigio, Reggio Calabria",Reggio di Calabria,80063,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bfd39f2bc074792cc1256f9a0047cdef?OpenDocument,"Florentinum, Fiorentino, Castrum Florentini, Castelfiorentino (Viterbo)",Viterbo,56059,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bff54cb9c1fe4211c1256f9a00423520?OpenDocument,"Billerio (Magnano in Riviera), Bilirs",Magnano in Riviera,30052,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c12a4a43c6b34ee2c1256fac00403b16?OpenDocument,Scardona,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c1a1ed39abfa8f01c1256fac00402878?OpenDocument,"San Lorenzo del Pasenatico, San Lorenzo al Leme",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c2ea3076428d8371c1256f9a0047e208?OpenDocument,Cevins,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c35bcd3a9b1f1cb2c1256fa300602d35?OpenDocument,Monteveglio,Valsamoggia,37061,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c3dbc4a476a2afdfc1256f9a0054ea43?OpenDocument,Cauro,#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c48eb9b43ad4bb24c1256f9a0056f567?OpenDocument,Daro,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c5c500d9b5df4c24c1256fa3005fe4c2?OpenDocument,"Mentonum, Mentone, Menton",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c608e0baaf451124c1256f9a0056f053?OpenDocument,Crevola Sesia (Varallo),Varallo,2156,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c63a54504ff2b694c1256f9a0056fdd6?OpenDocument,Dugliolo (Budrio),Budrio,37008,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c886863ee83f6858c1256fa400491e8f?OpenDocument,Ponzanello (Fosdinovo),Fosdinovo,45008,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ca6eb70552e39702c1256fac003ee692?OpenDocument,Ravone (Bologna),Bologna,37006,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cac2f43b22c2be46c1256fac004042fa?OpenDocument,Settignano (Firenze),Firenze,48017,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cbc97d1b87e57519c1256f9a004271df?OpenDocument,"Santa Maria di Bombinaco, Bominaco (Caporciano), Bombinacum",Caporciano,66022,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cc3eb608c5e06124c1256fac00470152?OpenDocument,Topolo (Dubrovnik),Dubrovnik,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cc7b2d04418311d1c1256fa3005fd763?OpenDocument,Marca Anconitana,#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ccce3c1bbc4fb982c1256fa4004923d6?OpenDocument,"Sant'Andrea a Pulicciano, Pulicciano (Castelfranco di Sopra)",Castelfranco Piandiscò,51040,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd0afdda3ae8829bc1256f9a0056e4a7?OpenDocument,Corticella (Bologna),Bologna,37006,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cd31f8d4bff0e645c1256f9a0056fecd?OpenDocument,"Equi (Fivizzano), Equi Terme (Fivizzano)",Fivizzano,45007,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/cdfbdc9b57ba49e9c1256fa40048ce17?OpenDocument,"Olivetum, Oliveto (Torricella in Sabina)",Torricella in Sabina,57069,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ceba19b4518fd8ccc1256fa2005a3085?OpenDocument,Gassano (Fivizzano),Fivizzano,45007,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d08f80fa8c9f086dc1256f9a00422ce1?OpenDocument,"Bersecine, Bercine, Barsacina",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d129698585576d68c1256fa40048c502?OpenDocument,"Nigrarium, Negraro, Negrar",Negrar di Valpolicella,023052,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d22abfc424b87e50c1256f9a0056e030?OpenDocument,"Corenum, Corenno Plinio (Dervo)",Dervio,97030,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2478b65d8b9e210c1256f9a0047a86d?OpenDocument,"Kaffa, Feodosija, Capha, Caffa",,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d2cb8dd7ea407938c1256f3b004d213b?OpenDocument,"Techena, Tecclena, Tecchiena (Alatri)",Alatri,060003,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d3103473e9eedf3ac1256f9a0056fe87?OpenDocument,"Emilia, Aemilia",#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d32a5960760d3637c1256fa3005fb1ea?OpenDocument,Liddes,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4263cafb8d148ccc1256fac003ef747?OpenDocument,"Rotundumons, Romont (Friburgo)",Friburgo,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4a597b4c4fd0ad3c1256f9a0054c8e7?OpenDocument,Civenna (Bellagio),Bellagio,13250,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4d8e836fa8bf809c1256fa2005a2daa?OpenDocument,Gaibola (Bologna),Bologna,37006,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d4ef016139ab9123c1256fac0040543e?OpenDocument,Stacciola (San Costanzo),San Costanzo,41051,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d6a4b360c55661e1c1256fa2005a4924?OpenDocument,"Villa Guncinarum, Gonzole (Beinasco)",Beinasco,1024,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d79221507aa704bfc1256f9a0047bbd0?OpenDocument,"Trsteno, Cannosa",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d7d75685446b771cc1256fa3006019cf?OpenDocument,"Monsferratus, Monferrato",#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d7f768b0f44e79b0c1256f9a0047ddcc?OpenDocument,Cesana (Lentiai),Borgo Valbelluna,25074,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d83ba70de0e18af3c1256f9a004283a7?OpenDocument,"Buleae, Buje d'Istria",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d8f35e5c2954d024c1256fac003ef488?OpenDocument,"Rocca Pitigliana (Gaggio Montano), Arce Pitilianae",Gaggio Montano,37027,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/da426e2c8ccd803ac1256f9a00405866?OpenDocument,Annecy,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/da477b605d7feea6c1256fa2005a48fd?OpenDocument,"Gomola, Gombula, Gombola (Polinago)",Polinago,36032,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/daa8ebd037b23baec1256f3b004d37c5?OpenDocument,Tuenno,Ville d'Anaunia,022249,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dab5f5bb2b7ae761c1256fa40048ceb2?OpenDocument,"Unelia, Unegia, Oneglia (Imperia)",Imperia,8031,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db5218fc3c28794fc1256fa2005a4b1a?OpenDocument,Grandson,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dcc46f3d835e6ce2c1256fac00403a6a?OpenDocument,Scaiano (Caviano),Caviano,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dcf0e09803d5e91cc1256fa400491a49?OpenDocument,"Poyo Umbricchio, Poggio Umbricchio, Poggio de Ambricolo, Podium Umbricoli, Podium Morechii, Podium de Umbraculis",Crognaleto,67023,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dd81e3a55a221d58c1256fac003ef231?OpenDocument,"Roccafranca (Foligno), Acquafranca",Foligno,054018,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dda8355db9d77c67c1256fa300602c94?OpenDocument,"Montetortore (Zocca), Mons Turturis",Zocca,36047,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddb1dc6fc94b86adc1256f9a0047cc4d?OpenDocument,"Castagnolum, Castagnola (Giano nell'Umbria)",Giano dell'Umbria,054021,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddd4122e0f62d338c1256f3b004d2eb2?OpenDocument,"Trebianum, Trebiano Magra (Arcola), Trebiano, Trebbiano",Arcola,11002,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ddf266b75c666565c1256f9a0047b202?OpenDocument,"Rocca delle Caminate, Caminate (Predappio)",Predappio,40032,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/dea12f97bdb23798c1256f9a0047c086?OpenDocument,"Carnia, Carnea, Cargna",Follo,11013,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/decbc2b972f09681c12571d500265e6e?OpenDocument,Sappade (Falcade),Falcade,25019,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/df0542dda9e47a20c1256fac003ee399?OpenDocument,"Resiglio, Rasiglio",Foligno,054018,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/df0bda2bbf5c8388c1256fa3005c660b?OpenDocument,Gualdo (Massarosa),Massarosa,46018,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e083cce9e0350851c1258b260029b5af?OpenDocument,"Valle Camonica, Valcamonica, Camonica",#VALUE!,,uncertain
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e1137996a5971c5bc1256fa2005a49ba?OpenDocument,"Gurciano, Gorzanum, Gorzano (Maranello)",Maranello,036019,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e14f3a82b8286d72c1256fa3005c5ab3?OpenDocument,"Pharpha, Farfa (Fara in Sabina)",Fara in Sabina,57027,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e168d7d7e4298e5dc1256f3b004d3573?OpenDocument,"Triana (Roccalbegna), Atriana",Roccalbegna,53020,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e18ba465ea344be2c1256fac003ef3bc?OpenDocument,"Rocha Elmicis, Rocca d'Elmici (Predappio), Elmice",Predappio,40032,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e1f339a8f5aa03b5c1256fa400490ccf?OpenDocument,Pieve di Bono,Pieve di Bono-Prezzo,22234,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e209d7e19e4ccb76c1256f9a004229fc?OpenDocument,Bellinzona,#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e339c2f8438e9f7fc1256f9a0054e0d4?OpenDocument,"Conscentum, Conscente (Cisano sul Neva)",Cisano sul Neva,9025,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e33c2a429a004161c1256fac003ef35d?OpenDocument,Rocca Corneta (Lizzano in Belvedere),Lizzano in Belvedere,37033,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e3c16148e9c0f0f4c1256fa40048e186?OpenDocument,"Paganico (Civitella Paganico), Castelfranco di Paganico",Civitella Paganico,53008,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e520702988d64d90c1256fa400491fc4?OpenDocument,"Porretta Terme, Bagni della Porretta",Alto Reno Terme,37062,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e5bb4842f0311f11c1256fa3005fdd4d?OpenDocument,Marola (La Spezia),La Spezia,11015,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e65b234a88e2949ec1256fac004018bc?OpenDocument,"Saccomuro (Vicovaro), Saccomoro, Sacamuro",Vicovaro,58112,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e68fe819e800223fc1256f9a0040654b?OpenDocument,"Avignone, Avenio",#VALUE!,,Y
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e7d387e03fe6f42ac1256fa20059f921?OpenDocument,"Santa Maria di Fagnano, Fagnano (Lucca)",Lucca,046017,
https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e7e37eedf6072b99c1256f9a0047dbb8?OpenDocument,"Castilio Perusinus, Castilio Florentinus, Castilio Aretinus, Castiglione Fiorentino",Castiglion Fiorentino,51012,
