dropdown_value,dropdown_text,document_link
Arliano (Lucca),Arliano (Lucca),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b7c1f11478e7dc1ac1256f9a00405cb9?OpenDocument
Arlianum,Arlianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b7c1f11478e7dc1ac1256f9a00405cb9?OpenDocument
Arnad,Arnad,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/63da6f9deb4d6979c1256f9a00405cc9?OpenDocument
Arnaz,Arnaz,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/63da6f9deb4d6979c1256f9a00405cc9?OpenDocument
Arolae,Arolae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/36982036deeb7ef9c1256fac003ef65e?OpenDocument
Arolum,Arolum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/36982036deeb7ef9c1256fac003ef65e?OpenDocument
Arona,Arona,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8c5d2877f456c297c1256f9a00405cd5?OpenDocument
Arosio,Arosio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d2fdc33e626940bc1256f9a00405ce4?OpenDocument
Aroxium,Aroxium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3d2fdc33e626940bc1256f9a00405ce4?OpenDocument
Arquata Scrivia,Arquata Scrivia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6730e72f19fce8cac1256f9a00405d00?OpenDocument
Arretium,Arretium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bde6f0edf7824ebcc1256f9a00405b9b?OpenDocument
Arrone,Arrone,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/54d80b7451b830a6c1256f9a00405d0e?OpenDocument
Arronis,Arronis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/54d80b7451b830a6c1256f9a00405d0e?OpenDocument
Arronum,Arronum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/54d80b7451b830a6c1256f9a00405d0e?OpenDocument
Arsiero,Arsiero,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/edc2acb4d634039cc1256f9a00405d2a?OpenDocument
Arvichum,Arvichum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/56dd873d8cdcc382c1256f9a00405d39?OpenDocument
Arvigo,Arvigo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/56dd873d8cdcc382c1256f9a00405d39?OpenDocument
Arzenta,Arzenta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d300f52c3a788d36c1256f9a00405c25?OpenDocument
Arzignano,Arzignano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/a644eb35bd112dbcc1256f9a00405d41?OpenDocument
Asaro,Asaro,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/33f749a3daa645a7c1256f9a004060d6?OpenDocument
Asciano,Asciano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fced076a5b566f31c1256f9a00405d6a?OpenDocument
Ascoli Piceno,Ascoli Piceno,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f4b1757a0a6d4e46c1256f9a00405d78?OpenDocument
Asculo,Asculo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f4b1757a0a6d4e46c1256f9a00405d78?OpenDocument
Asculum Picenum,Asculum Picenum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f4b1757a0a6d4e46c1256f9a00405d78?OpenDocument
Asilum,Asilum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/101bb73501a8c50bc1256f9a00405e80?OpenDocument
Asinalunga,Asinalunga,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1f51b5c19b37bc27c1256fac00404f21?OpenDocument
Asisium,Asisium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4081790e54cddafdc1256f9a00405f45?OpenDocument
Asola,Asola,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/508e681c95292d56c1256f9a00405e08?OpenDocument
Asolo,Asolo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/101bb73501a8c50bc1256f9a00405e80?OpenDocument
Aspra (Rieti),Aspra (Rieti),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f6ad60c34879cc13c1256f9a00405f18?OpenDocument
Assiano (Milano),Assiano (Milano),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7a60a02ae3de269bc1256f9a00405f37?OpenDocument
Assisi,Assisi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4081790e54cddafdc1256f9a00405f45?OpenDocument
Assoro,Assoro,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/33f749a3daa645a7c1256f9a004060d6?OpenDocument
Asta,Asta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/521ef0486608b514c1256f9a004060f3?OpenDocument
Asta Pompeia,Asta Pompeia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/521ef0486608b514c1256f9a004060f3?OpenDocument
Asti,Asti,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/521ef0486608b514c1256f9a004060f3?OpenDocument
Asula,Asula,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/508e681c95292d56c1256f9a00405e08?OpenDocument
Asulum,Asulum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/101bb73501a8c50bc1256f9a00405e80?OpenDocument
Asylum,Asylum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/101bb73501a8c50bc1256f9a00405e80?OpenDocument
Atena Lucana,Atena Lucana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/60b8b5c37ab83ba4c1256f9a004061bb?OpenDocument
Atens,Atens,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/20e0fbd3992cd642c1256f9a00406289?OpenDocument
Ateste,Ateste,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2d4b1d7bfe91ecccc1256f9a0056ffb6?OpenDocument
Atina,Atina,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/60b8b5c37ab83ba4c1256f9a004061bb?OpenDocument
Atrani,Atrani,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3be43b38b60b097cc1256f9a004061da?OpenDocument
Atri,Atri,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db3afe28314fd2f8c1256f9a00406214?OpenDocument
Atria,Atria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/db3afe28314fd2f8c1256f9a00406214?OpenDocument
Atriana,Atriana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e168d7d7e4298e5dc1256f3b004d3573?OpenDocument
Attems,Attems,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/20e0fbd3992cd642c1256f9a00406289?OpenDocument
Attimis,Attimis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/20e0fbd3992cd642c1256f9a00406289?OpenDocument
Aucimianum,Aucimianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84dcd5bd030af4eec1256fa40048cd31?OpenDocument
Augusta,Augusta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d8909a12ef5e1c3ac1256f9a004062dc?OpenDocument
Augusta Praetoria,Augusta Praetoria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3c953cf1fe438536c1256f9a00405875?OpenDocument
Augusta Taurinorum,Augusta Taurinorum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2365ef41e669bd10c1256f3b004d273f?OpenDocument
Auressio (Oressio),Auressio (Oressio),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/1655e0426b12f1f5c1256fa40048f6f8?OpenDocument
Aurigo,Aurigo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/8cc40192f5b4fb0cc1256f9a004062ed?OpenDocument
Ausserum,Ausserum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/96781e45002f5417c1257a70004e2415?OpenDocument
Auximianum,Auximianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/84dcd5bd030af4eec1256fa40048cd31?OpenDocument
Auximum,Auximum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0ee541ae7d156c1ec1256fa40048d56a?OpenDocument
Avelliana,Avelliana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d1a91ee7bd337363c1256f9a00406506?OpenDocument
Avenio,Avenio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e68fe819e800223fc1256f9a0040654b?OpenDocument
Averara,Averara,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/892e5ac154e770aac1256f9a004062fe?OpenDocument
Averera,Averera,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/892e5ac154e770aac1256f9a004062fe?OpenDocument
Averrara,Averrara,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/892e5ac154e770aac1256f9a004062fe?OpenDocument
Aversa,Aversa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e45ba390cd058b85c1256f9a0040641e?OpenDocument
Avesa (Verona),Avesa (Verona),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/86d9de34907ace06c1256f9a00406491?OpenDocument
Avexa,Avexa,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/86d9de34907ace06c1256f9a00406491?OpenDocument
Avezanum,Avezanum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2f507296dece73c5c1256f9a004064d0?OpenDocument
Avezzano,Avezzano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2f507296dece73c5c1256f9a004064d0?OpenDocument
Aviano,Aviano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b74fd2ad6362ba74c1256f9a004064df?OpenDocument
Avianum,Avianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b74fd2ad6362ba74c1256f9a004064df?OpenDocument
Avigliana,Avigliana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d1a91ee7bd337363c1256f9a00406506?OpenDocument
Avigliano,Avigliano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3b9a8da2fa8e12e0c1256f9a0040653d?OpenDocument
Avignone,Avignone,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e68fe819e800223fc1256f9a0040654b?OpenDocument
Axillianum,Axillianum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7a60a02ae3de269bc1256f9a00405f37?OpenDocument
Ayta,Ayta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/f3e7d5b8f99137ecc1256f9a00404edd?OpenDocument
Azaro,Azaro,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/33f749a3daa645a7c1256f9a004060d6?OpenDocument
Azeglio,Azeglio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d6ec66d6c4a300bdc1256f9a004065b5?OpenDocument
Azelium,Azelium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d6ec66d6c4a300bdc1256f9a004065b5?OpenDocument
Badia Calavena,Badia Calavena,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/37f47b82bf56f523c1256f9a004065d3?OpenDocument
Badia Polesine,Badia Polesine,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/3dbdbfb75f19fa20c1256f9a004065e3?OpenDocument
Badia Tedalda,Badia Tedalda,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/584687f016b08db1c1256f9a00406632?OpenDocument
Badia (Castiglione del Lago),Badia (Castiglione del Lago),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/65519cea176c9c8bc1256f9a004065c3?OpenDocument
Baennae,Baennae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/4207aa4ee6e1ca1dc1256f9a00422c78?OpenDocument
_n8a1mf0hd9hiiqgr8gdq6ar0_,Bâgé-Le-Châtel,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/6df7bbbc6d5ffde1c1256faf0038002a?OpenDocument
Bagnacaballum,Bagnacaballum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd567277a07e01e1c1256f9a0040664e?OpenDocument
Bagnacavallo,Bagnacavallo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd567277a07e01e1c1256f9a0040664e?OpenDocument
Bagnacavallum,Bagnacavallum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/fd567277a07e01e1c1256f9a0040664e?OpenDocument
Bagni della Porretta,Bagni della Porretta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/e520702988d64d90c1256fa400491fc4?OpenDocument
Bagni di Casciana,Bagni di Casciana,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/154245cfa2fdbdf5c1256f9a0056d9a5?OpenDocument
Bagni di Corsena,Bagni di Corsena,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/880bba53230c74d0c1256f9a004066a0?OpenDocument
Bagni di Lucca,Bagni di Lucca,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/880bba53230c74d0c1256f9a004066a0?OpenDocument
Bagnoli Irpino,Bagnoli Irpino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ff7b8482c9e96ab4c1256f9a004066e3?OpenDocument
Bagnolo,Bagnolo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ff7b8482c9e96ab4c1256f9a004066e3?OpenDocument
Bagnolo Piemonte,Bagnolo Piemonte,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c18a7151c88bc32ac1256f9a004066ef?OpenDocument
Bagnorea,Bagnorea,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bcc6f4cfd2b1d182c1256f9a00406701?OpenDocument
Bagnoregio,Bagnoregio,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bcc6f4cfd2b1d182c1256f9a00406701?OpenDocument
Bagnuolo,Bagnuolo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/ff7b8482c9e96ab4c1256f9a004066e3?OpenDocument
Bagolino,Bagolino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e5506cdce794317c1256f9a0040670d?OpenDocument
Bagolinum,Bagolinum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/7e5506cdce794317c1256f9a0040670d?OpenDocument
Bairo,Bairo,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/56e72da1c8f1ba8ac1256f9a004222ec?OpenDocument
Balangerium,Balangerium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/036ae06b3bb1b17cc1256f9a0042231b?OpenDocument
Balangero,Balangero,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/036ae06b3bb1b17cc1256f9a0042231b?OpenDocument
Baldaria (Cologna Veneta),Baldaria (Cologna Veneta),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/481349a8a4dc7781c1256f9a0042239d?OpenDocument
Balengerium,Balengerium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/036ae06b3bb1b17cc1256f9a0042231b?OpenDocument
Ballon-en-Bugey,Ballon-en-Bugey,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/37e5f4b51cac82cfc1256f9a004223b7?OpenDocument
Balnea Corsenae,Balnea Corsenae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/880bba53230c74d0c1256f9a004066a0?OpenDocument
Balneumregis,Balneumregis,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bcc6f4cfd2b1d182c1256f9a00406701?OpenDocument
Balneumregium,Balneumregium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bcc6f4cfd2b1d182c1256f9a00406701?OpenDocument
Barbana d'Istria,Barbana d'Istria,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/76f087c7a9cd720ec1256f9a004223ca?OpenDocument
Barbania,Barbania,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c2ed33c19bc47d64c1256f9a004223d8?OpenDocument
Barbara,Barbara,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/b6e629f59317cef1c1256f9a004223fc?OpenDocument
Barbarano Mossano,Barbarano Mossano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/019f7960e896493ac1256f9a004224b6?OpenDocument
Barbarano Romano,Barbarano Romano,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/69b116695b781073c1256f9a0042245d?OpenDocument
Barbarano Vicentino,Barbarano Vicentino,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/019f7960e896493ac1256f9a004224b6?OpenDocument
Barbaranum,Barbaranum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/69b116695b781073c1256f9a0042245d?OpenDocument
Barbialla (Montaione),Barbialla (Montaione),https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/aa2c64b5efd67502c1256f9a004224e3?OpenDocument
Barchi,Barchi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/92c6824ce79d7c1fc1256f9a004224f3?OpenDocument
Barchium,Barchium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/92c6824ce79d7c1fc1256f9a004224f3?OpenDocument
Bardi,Bardi,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c1d85d5d5a530cc0c1256f9a0042250c?OpenDocument
Bardonecchia,Bardonecchia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0d98ac7da979591ec1256f9a0042258c?OpenDocument
_v89gn4p3fdpn8gor8ck_,Bardonnêche,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0d98ac7da979591ec1256f9a0042258c?OpenDocument
Bardonneschia,Bardonneschia,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/0d98ac7da979591ec1256f9a0042258c?OpenDocument
Bardum,Bardum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/c1d85d5d5a530cc0c1256f9a0042250c?OpenDocument
Barge,Barge,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d8da8e258edc2ed0c1256f9a004225a0?OpenDocument
Bargiae,Bargiae,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/d8da8e258edc2ed0c1256f9a004225a0?OpenDocument
Bari,Bari,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bcd381fe506103c0c1256f9a00422606?OpenDocument
Barium,Barium,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/bcd381fe506103c0c1256f9a00422606?OpenDocument
Barlecta,Barlecta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2555d0f06f418a9cc1256f9a00422678?OpenDocument
Barletta,Barletta,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2555d0f06f418a9cc1256f9a00422678?OpenDocument
Barolum,Barolum,https://www.senato.it/w3/Biblioteca/catalogoDegliStatutiMedievali.nsf/de148d287da34e08c1256e4c002f1718/2555d0f06f418a9cc1256f9a00422678?OpenDocument
