"comune1921","circondario1921","provincia1921","regione1921","fascist_violence","fascist_branch","fascist1921_vv","fascist1921restr","fascist1924_vv","deportations_d","depo_pop_cap1","large_donors","foots_pop6m","excess_mf1918","rain1919","psu1913_vv","psu1919_vv","psu1920d","psu1921_vv","psu1924_vv","strike_agr_1920","z_red_scare_index","lpop1911","sh_pop_1911_be6","larea","centre_alt","max_alt","ard_vol_pop6m","army_suppliers_d","cruent_d","veterans74_95","veterans96_00","dlab","shcrop","landlord_ass","ind_workers","ind_firms","literacy","elites","bourgeoisie","ownfarm_lots1885","nazi_occ_duration","viol_crimes1874","crime1874","lpop2","lpop3","lpop4","ppi1919_vv","fascist1919_vv","nationalist1919_vv","pnf1921_vv","pnf1921_d","ppi1921_vv","off_fascist1924_vv","ppi1924_vv","traditional1919_vv","traditional1921_vv","traditional1924_vv","casualties_pop6m","draft_foots_pop6m","draftres_foots_pop6m","arditi_pop6m","volunt_pop6m","ard_vol_d","ass_memb1900s_pop","ass1900s_d","agrstrike1913_4","indstrike1913_4","agrstrikers1913_4","indstrikers1913_4","fascist_murders","political_violence","other_violence","mlarge1885","jewish_pop1911","monuments1921d","monuments1921_pop","volunteers1866d","volunteers1866_pop","z_fascism_index","no_south","psu_cand1913","salo","KZ","veterans","province_fe","fascist_spread_21","fascist_spread_24","COD_REG","PRO_COM","cod_istat","idcl","latitude","longitude","trepublics","instability","tcomrep","tmarrep","tcomrep_s","tcomrep_a","tmarrep_s","tmarrep_a","samestory","fc","pg","pd","sc","institutions","mutualhelp","organdonation","turnout","turnout_ref","costal","nearsea","sea_distance100","dist_river100","alt_com100","rug_med100","CaloricSuitpre15nr100","lnpop1000","dist_romanrd100","dist_bishop1000Km_GSZ100","freecity","comune_lega_lombarda_allnord","lmeand_communal","ldistCapital_indeponly0","ldistCapital_indeponly_rp0","d_border","ncent_border","panel","pop_com","avg_gapIMU_1218","prov_name_110","cod_reg","regione","sh_surnames_com","sh_surnames_mar","podcom","podmar","podcom_s","podcom_a","podmar_s","podmar_a","romprov117ad","romprov117ad_1","romprov117ad_2","romprov117ad_3","romprov117ad_4","romprov117ad_5","romprov117ad_6","romprov117ad_7","Polity1000","Polity1000_1","Polity1000_2","Polity1000_3","Polity1000_4","Polity1000_5","Polity1000_6","Polity1000_7","Polity1000_8","locationsBOFEVE","stat","stat_ass","dlf_1926","ln_assmemb","stat_p1000","ln_stat_p1000"
"piombino","volterra","pisa","toscana",0.610376417636871,1,0.0939794555306435,0.0939794555306435,0.838333666324615,0,0,0,0.00611620815470815,NA,0.639597475528717,0.641036689281464,0.583993971347809,1,0.654092073440552,0.0924899652600288,1,1.7526581287384,9.8863410949707,0.170244157314301,9.50174045562744,19,286,0,1,1,0.24372772872448,0.118804790079594,0.164497703313828,0.133133605122566,0,0.414897531270981,0.0113531472161412,0.773045003414154,0.0230315513908863,0.076490968465805,1,482,0.500125050544739,2.5006251335144,97.7397384643555,966.288391113281,9553.056640625,0.0332200825214386,0,0,0,0,0.0632992312312126,0.838333666324615,0.0248423460870981,0.361268401145935,0.142273738980293,0.00764379883185029,0.00775447813794017,0.00371341197751462,0.00611620815470815,0,0,0,0,0,0,0,0,0,0.203458800911903,0.712105810642242,0.101729393005371,0,0.000750277249608189,0,0,1,0,2.96071410179138,1,1,1,0,0.362532518804073,"pisa",0.0939794555306435,0.744354210793972,9,49012,9049012,216044,42.9584045410156,10.4584045410156,0,12,0,0,0,0,0,0,1109,82.5378341674805,3.00272274017334,7.97116708755493,1.68081700801849,0,0.0884303599596024,0,92.4483337402344,54.7148361206055,1,0,0,0.793983280658722,0.209999993443489,0.549033939838409,21.1701507568359,-2.99573230743408,0.0360485017299652,0,0,0,5.27319097518921,NA,NA,1,3.53999996185303,1,34649.7142857143,0.173876985907555,"Livorno",9,"TOSCANA",0.654064536094666,0.280313372612,0,0,0,0,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"piombinodese","padova","padova","veneto",0,0,0.0193935222923756,NA,0.206521734595299,0,0,0,0.0362573117017746,NA,0.95421302318573,0.00893854722380638,0.01355932187289,0,0.0336417146027088,0.0665760859847069,0,-1.02782666683197,8.7667064666748,0.193860054016113,7.99057674407959,24,30,0.000389863562304527,0,1,0.269479960203171,0.136223435401917,0.177589386701584,0.00934681016951799,0,0.0377770848572254,0.00780518259853125,0.537621855735779,0.0122812734916806,0.0760786831378937,0,720,0.508960366249084,3.24127411842346,76.8551406860352,673.766479492188,5906.712890625,0.805649697780609,0,0,0,0,0.884777128696442,0.206521734595299,0.55298912525177,0.180790960788727,0.0621876381337643,0.0217391308397055,0.0444444455206394,0.0144249508157372,0.0354775823652744,0.000389863562304527,0,1,0,0,0,0,0,0,0,0,0,0,0.00133819051552564,0,0,1,0,-1.10364615917206,1,1,1,0,0.405703395605087,"padova",0.0193935222923756,0.187128212302923,5,28064,5028064,237746,45.625,11.9584045410156,4.92000007629395,14,0.44,4.48,0.36,0.0799999982118607,0,4.48000001907349,1075,65.5498657226562,0,5.92941188812256,6.7622447013855,0,0.232450023293495,0,92.1862258911133,47.5993614196777,0,0,0.28954428434372,0.244227111339569,0.239999994635582,0.0355578996241093,24.3163928985596,-2.45071530342102,0.00604808563366532,0.19157001376152,0,0,5.26449632644653,4.35574197769165,3.57333159446716,1,0.270000010728836,1,9209.28571428571,0.257879674434662,"Padova",5,"VENETO",0.509943902492523,0,0.428777366876602,0.398855328559875,0.351660251617432,0.0771171152591705,0,0.398855328559875,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"piossasco","torino","torino","piemonte",0,0,0.0419898182153702,NA,0.449999988079071,0,0,0,0.012495119124651,NA,0.523173868656158,0.239564433693886,0.486077964305878,1,0.314649671316147,0.0935897454619408,0,0.816852986812592,8.49535655975342,0.10527391731739,8.29379940032959,304,837,0,0,1,0.183063253760338,0.0977348238229752,0.0168867669999599,0.00164250191301107,0,0.0801702737808228,0.00851365737617016,0.880515396595001,0.0449478216469288,0.186137020587921,0,720,0.968914031982422,8.55874061584473,72.1710815429688,613.119079589844,5208.6650390625,0.251392215490341,0.00477326987311244,0,0,0,0.294267505407333,0.449999988079071,0.25256410241127,0.257756561040878,0.349092960357666,0.203846156597137,0.0203045681118965,0.00546661438420415,0.012495119124651,0,0,0,0.0304578896611929,1,0,0,0,0,0,0,0,1,0.00423060171306133,0,0,1,0,-0.591690301895142,1,1,1,0,0.280798077583313,"torino",0.0372165483422577,0.408010169863701,1,1194,1001194,231835,44.9584045410156,7.375,0.100000001490116,17,0.1,0,0,0.100000001490116,0,0,267,70.5713653564453,0,7.83035039901733,1.43541061878204,0,0,0,92.2360382080078,55.0116119384766,0,0,1.14922106266022,0.171520709991455,3.03999996185303,1.99161744117737,25.2488880157471,-2.99573230743408,0.00762106524780393,0.140894934535027,0,0,5.666015625,4.38524627685547,5.29319143295288,1,0.170000001788139,1,17681.4285714286,0.247522741556168,"Torino",1,"PIEMONTE",0.845186591148376,0.206143066287041,0.0977477505803108,0,0,0.0977477505803108,0,0,"ALPES COTTIAE",0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,-3.49141021621358,0,NA
"piova","asti","alessandria","piemonte",0,0,0.0746337473392487,NA,0.785340309143066,0,0,0,0.022172948345542,NA,0.552860081195831,0.42011833190918,0.614349782466888,1,0.466981142759323,0.0366492159664631,1,1.80431926250458,6.9373140335083,0.108737863600254,6.78105783462524,330,416,0,0,1,0.262133926153183,0.140351220965385,0.0523678995668888,0.0257113147526979,0,0.103515625,0.013671875,0.920177400112152,0.0205123368650675,0.0576614066958427,1,716,0.580517828464508,0.928828537464142,48.1263275146484,333.867431640625,2316.14331054688,0.170403584837914,0,0,0,0,0.193396225571632,0.785340309143066,0.0366492159664631,0.215246632695198,0.264988899230957,0.141361266374588,0.0465631932020187,0.00665188487619162,0.0199556536972523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101820577401668,0,0,0,0,0.122107803821564,1,1,1,0,0.402485147118568,"alessandria",0.0746337473392487,0.710706561803818,1,5086,1005086,232560,45.0417175292969,8.04171752929688,4.05999994277954,21,4.06,0,2.67,1.38999998569489,0,0,230,60.5270195007324,0,5.115309715271,7.59763336181641,0,0,0,88.5063095092773,47.6369781494141,0,0,0.880649566650391,0.150536507368088,3,0.541805982589722,24.6930027008057,-2.99573230743408,0.118690595030785,0.185999408364296,0,0,5.51357507705688,5.36020946502686,5.103187084198,0,0,1,693.142857142857,0.16185961663723,"Asti",1,"PIEMONTE",0,0,3.69833874702454,0,2.36894845962524,1.32939028739929,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"piovedisacco","padova","padova","veneto",0.087943010032177,1,0.0208474844694138,NA,0.453033268451691,1,0.0657178536057472,0,0.0363175682723522,NA,0.883700788021088,0.400999367237091,0.325421929359436,0,0.300914376974106,0.231898233294487,0,-0.497082859277725,9.33882141113281,0.160847768187523,8.17835807800293,5,12,0.000422297307522967,1,1,0.269479960203171,0.135748535394669,0.280193239450455,0.0187715664505959,0,0.112748578190804,0.0134943183511496,0.710515201091766,0.0122843347489834,0.097308486700058,0,720,0.821442723274231,3.34661841392517,87.2135848999023,814.472106933594,7606.20947265625,0.546940922737122,0,0,0,0,0.611388206481934,0.453033268451691,0.255381613969803,0.127637133002281,0.0668499395251274,0.008806262165308,0.0453969612717628,0.0139358108863235,0.0350506752729416,0.000422297307522967,0,1,0,1,0,0,0,0,0,0.087943010032177,0,1,0.00133819063194096,0,0,1,0,0.654115319252014,1,1,1,0,0.405228495597839,"padova",0.0208474844694138,0.432185783982277,5,28065,5028065,234808,45.2917175292969,12.0417175292969,5.01999998092651,15,1.12,3.9,1.01,0.109999999403954,0,3.90000009536743,1041,73.4325790405273,0.780153810977936,6.73447799682617,3.47699642181396,0,0.228349596261978,1,93.3682022094727,60.958869934082,0,1,0.154975697398186,0.165885597467422,0.0500000007450581,0.0180788971483707,25.1273059844971,-2.45071530342102,0.0261906012892723,0.175981596112251,0,0,5.14362335205078,4.69032955169678,3.33234143257141,1,2.34999990463257,1,18603.1428571429,0.257879674434662,"Padova",5,"VENETO",0.787075400352478,0.020712511613965,1.09146475791931,0.354380249977112,0.985383689403534,0.106081083416939,0,0.354380249977112,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,1,0,0,NA,8.79430236999312e-05,-9.33882141113281
"piovene","vicenza","vicenza","veneto",0.24236549437046,1,0.113995485007763,0.113995485007763,0.296187669038773,0,0,0,0.0146777285262942,NA,1,0,0.467828422784805,0,0.414221227169037,0.325513184070587,0,-0.254728138446808,8.32506370544434,0.155598640441895,7.16549348831177,279,1240,0,0,1,0.308695554733276,0.170025363564491,0.152611687779427,0.020445954054594,0,0.883297622203827,0.02623126283288,0.899170398712158,0.0263096988201141,0.106627576053143,1,720,0.356315702199936,3.02868342399597,69.3066864013672,576.982543945312,4803.41650390625,0.402144759893417,0,0,0.113995485007763,1,0.207674950361252,0.296187669038773,0.328445762395859,0.115281507372856,0.26410835981369,0.0219941344112158,0.0350989140570164,0.00510529661551118,0.0140395658090711,0,0,0,0,0,0,0,0,0,0,0.24236549437046,0,0,0.000181015129783191,0,0,0,0,1.31817519664764,1,1,1,0,0.478720918297768,"vicenza",0.113995485007763,0.18219218403101,5,24078,5024078,239196,45.7084045410156,11.375,5.05999994277954,15,1.2,3.86,0.17,1.02999997138977,0,3.85999989509583,1083,66.7702331542969,3.13128066062927,6.31648302078247,6.49121952056885,0,0.129483357071877,0,91.5704879760742,50.4247856140137,0,0,0.756904065608978,0.215073809027672,2.78999996185303,3.3014919757843,23.7841510772705,-2.99573230743408,0.171915397047997,0.256388574838638,0,0,5.26954317092896,4.29109811782837,4.36147785186768,1,0.159999996423721,1,8196,0.201706811785698,"Vicenza",5,"VENETO",0.382490426301956,0,1.13208377361298,0.347148180007935,0.166094586253166,0.965989232063293,0,0.347148180007935,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"piozzano","piacenza","piacenza","emilia",0,0,0.0139213586226106,NA,0.792207777500153,0,0,0,0.0453781522810459,NA,0.692802488803864,0.159459456801414,0.334134608507156,0,0.290836662054062,0.0207792203873396,1,0.286911457777023,7.86557197570801,0.159631624817848,8.40043449401855,222,758,0,0,1,0.265586107969284,0.16605681180954,0.147761017084122,0.121392086148262,0,0.013513513840735,0.0128022758290172,0.557983219623566,0.0292196217924356,0.06425940990448,1,720,0.472143530845642,1.0387157201767,61.8672218322754,486.62109375,3827.55322265625,0.360576927661896,0,0,0,0,0.422310769557953,0.792207777500153,0.129870131611824,0.271634608507156,0.2729312479496,0.0519480518996716,0.0588235296308994,0.0184873957186937,0.0420168079435825,0,0,0,0,0,0,0,0,0,0,0,0,1,9.32319089770317e-05,0,0,1,0,-0.213518708944321,1,1,1,0,0.431642919778824,"piacenza",0.0139213586226106,0.778286418877542,8,33034,8033034,231149,44.875,9.375,1.92999994754791,28,1.93,0,0,1.92999994754791,0,0,119,62.7819213867188,0,5.12151670455933,8.08823490142822,0,0,0,91.7810440063477,47.6074485778809,0,0,0.676249921321869,0.241663202643394,2.22000002861023,2.02189636230469,27.4208545684814,-2.99573230743408,0.0817514061927795,0.14265350997448,0,0,5.08228588104248,4.2226767539978,4.68774509429932,1,2.26999998092651,1,682.142857142857,0.16755610704422,"Piacenza",8,"EMILIA-ROMAGNA",0,1.9157087802887,1.86104321479797,0,0,1.86104321479797,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"pirri","cagliari","cagliari","sardegna",0,0,0,0,0.512962937355042,0,0,0,0.0301027894020081,NA,0.850759863853455,0.140522882342339,0.0153846153989434,0,NA,0.0296296291053295,0,-1.02472031116486,8.14177227020264,0.176419213414192,6.44254016876221,6,709,0,0,1,0.145492002367973,0.117988593876362,0.230185851454735,0.0038453321903944,0,0.0670982897281647,0.0105944676324725,0.368575632572174,0.0524104535579681,0.113188058137894,1,132,2.72390508651733,11.0045757293701,66.2884521484375,539.705505371094,4394.1591796875,0.215384617447853,0,0,0,0,NA,0.512962937355042,0.00555555569007993,0.750769257545471,NA,0.0277777779847383,0.0381791479885578,0.0161527171730995,0.0286343619227409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244630384258926,0,0,0,0,-0.732239603996277,0,1,0,0,0.263480596244335,"cagliari",0,0.512962937355042,20,92109,20092109,186673,39.2084045410156,9.125,2.71000003814697,10,0,2.71,0,0,0,2.71000003814697,511,74.6693801879883,2.76398491859436,6.12935495376587,8.20146369934082,0,0,0,80.3892288208008,43.9519538879395,0,0,0.0716861635446548,2.39833569526672,0.0799999982118607,0.254029452800751,16.4305591583252,-2.99573230743408,0.0170290004462004,0.0600239373743534,0,0,6.37800645828247,6.22484588623047,6.22080898284912,0,0,1,20668.2857142857,0.339743852615356,"Cagliari",20,"SARDEGNA",0.0190077926963568,0.494202643632889,0,0.275679439306259,0,0,0,0.275679439306259,"SARDINIA ET CORSICA",0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA
"pisa","pisa","pisa","toscana",0.153298988938332,1,0.0471580289304256,NA,0.523513555526733,1,0.00271739135496318,0,0.0171079710125923,0.945107877254486,1,0.050181120634079,0.224094793200493,0,0.485714286565781,0.130861133337021,2,0.868806600570679,11.0857057571411,0.113533236086369,9.82287406921387,4,10,0.000177468595211394,1,1,0.213846430182457,0.131239503622055,0.153111815452576,0.096418559551239,0,0.296571403741837,0.0201830267906189,0.805636405944824,0.0356296002864838,0.126289531588554,1,482,3.52692627906799,8.57562255859375,122.892875671387,1362.35424804688,15102.658203125,0.10849242657423,0,0,0,0,0.0725683867931366,0.523513555526733,0.0557281970977783,0.414746552705765,0.227993950247765,0.0118776326999068,0.0241712220013142,0.00756016187369823,0.0161496419459581,0.000177468595211394,0,1,0.00447633070871234,1,0,1,0,0.000324738590279594,0.0153298992663622,0.153298988938332,0,0,0.00564140314236283,1,0.0306597985327244,1,0.0306597985327244,1.075643658638,1,1,1,0,0.345085933804512,"pisa",0.0471580289304256,0.476355526596308,9,50031,9050031,222574,43.7084045410156,10.2917175292969,6.48999977111816,17,5.44,1.05,5.39,0.0500000007450581,0,1.04999995231628,1274,79.3102416992188,2.48425674438477,7.61225891113281,2.31700110435486,0,0.0658067911863327,0,93.1581497192383,53.7397193908691,1,0,0,0.0318868011236191,0.0599999986588955,1.21985220909119,20.4866809844971,-1.64580547809601,0.0602400004863739,0.104378588497639,0,0,4.80281543731689,5.10992193222046,2.14937686920166,1,7.36999988555908,1,31234,0.260221093893051,"Pisa",9,"TOSCANA",0.493052452802658,0.257731944322586,5.31385564804077,0.496621608734131,5.26615285873413,0.0477026998996735,0,0.496621608734131,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,1,-5.40895160638417,1.53298943450757e-05,-11.0857057571411
"pisano","pallanza","novara","piemonte",0,0,0.0202091708779335,NA,0.5625,0,0,0,0.041420117020607,NA,0.678731799125671,0.700934588909149,0.786259531974792,1,0.64615386724472,0.3125,0,1.32771742343903,6.38519430160522,0.207419902086258,5.83773040771484,395,830,0,0,1,0.270783513784409,0.170546725392342,0.112341769039631,0.00666817370802164,0,0.108695648610592,0.0391304343938828,0.952662706375122,0.0404611192643642,0.108838155865669,1,718,0.0932835787534714,0.746268630027771,40.7707061767578,260.328887939453,1662.25048828125,0.114503815770149,0,0,0,0,0.123076923191547,0.5625,0.10416666418314,0.0992366448044777,0.21056005358696,0.020833333954215,0.082840234041214,0.0118343196809292,0.041420117020607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000475714768981561,0,0,0,0,-0.538996934890747,1,1,1,0,0.44133023917675,"novara",0.0202091708779335,0.542290829122066,1,3119,1003119,239161,45.7917175292969,8.45840454101562,2.25999999046326,29,2.26,0,0,2.25999999046326,0,0,333,64.2717742919922,0,5.4323296546936,7.21323537826538,0,0,0,87.9594421386719,44.5296859741211,0,0,1.55031597614288,0.116215594112873,3.90000009536743,2.59805703163147,27.396448135376,-2.99573230743408,0.228643208742142,0.398436307907104,0,0,5.53572416305542,4.14502811431885,5.31214046478271,1,0.230000004172325,1,806.714285714286,0.217145353555679,"Novara",1,"PIEMONTE",1.51975691318512,0.911854088306427,2.19639325141907,0,0,2.19639325141907,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"piscina","pinerolo","torino","piemonte",0,0,0.0354223847389221,NA,0.244186043739319,0,0,0,0.0170940179377794,NA,0.528330504894257,0.0705394223332405,0.157232701778412,0,0.127272725105286,0.0426356606185436,0,-0.78331595659256,7.1260871887207,0.114147908985615,6.65286302566528,288,305,0,0,1,0.188652843236923,0.118829011917114,0.110181026160717,0.017285967245698,0,0.0785824358463287,0.0231124814599752,0.972649574279785,0.0446440726518631,0.109364368021488,0,720,0.398883134126663,2.26033782958984,50.781120300293,361.870666503906,2578.72192382812,0.339622646570206,0,0,0,0,0.207272723317146,0.244186043739319,0.0930232554674149,0.503144681453705,0.630032181739807,0.620155036449432,0.0222222227603197,0.0034188034478575,0.0170940179377794,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000155553658260033,0,0,0,0,-0.95293378829956,1,1,1,0,0.307481855154037,"torino",0.0354223847389221,0.208763659000397,1,1195,1001195,231125,44.875,7.375,0,21,0,0,0,0,0,0,265,73.073974609375,0,6.21923685073853,4.414137840271,0,0,0,92.1261901855469,55.9545860290527,0,0,1.1132960319519,0.12279050052166,2.88000011444092,0.138736367225647,25.3675689697266,-2.99573230743408,0.0181597992777824,0.0707088187336922,0,0,5.66121864318848,NA,NA,1,0.860000014305115,1,3315,0.247522741556168,"Torino",1,"PIEMONTE",0.22779044508934,0.11389522254467,0,0,0,0,0,0,"ALPES COTTIAE",0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"pisogne","breno","brescia","lombardia",0.202061027288437,0,0.0425531938672066,0.0425531938672066,0.609756112098694,0,0,0,0.0174788143485785,NA,1,0.0394542776048183,0.101250000298023,1,0.287793964147568,0.136585369706154,0,0.161932930350304,8.5069408416748,0.180844619870186,8.47803688049316,197,1951,0.000529661017935723,0,1,0.152738600969315,0.107896193861961,0.10726285725832,0.0367019884288311,0,0.109978765249252,0.00976645480841398,0.924258470535278,0.0157663486897945,0.0971827358007431,1,719,1.02801334857941,7.96710348129272,72.3680419921875,615.630676269531,5237.1337890625,0.502499997615814,0,0,0,0,0.482642769813538,0.609756112098694,0.253658533096313,0.203749999403954,0.0851063802838326,0,0.0439618639647961,0.00794491544365883,0.0174788143485785,0.000529661017935723,0,1,0,0,0,0,0,0,0.202061027288437,0.202061027288437,0,0,0.00013184109411668,0,0,1,0,0.159133300185204,1,1,1,0,0.260634794831276,"brescia",0.0425531938672066,0.567202918231487,3,17143,3017143,239180,45.7917175292969,10.0417175292969,4.92000007629395,22,1.3,3.62,0,1.29999995231628,0,3.61999988555908,969,65.1952972412109,0,5.69909811019897,9.81444072723389,0,0.129600822925568,0,88.928840637207,42.4156494140625,0,0,1.72519409656525,0.332529097795486,1.87000000476837,5.4438304901123,22.830379486084,-2.99573230743408,0.202251002192497,0.310995489358902,0,0,5.26945447921753,4.18354654312134,5.17031097412109,1,1.12000000476837,1,8028.14285714286,0.162450939416885,"Brescia",3,"LOMBARDIA",0.122599102556705,0.0408663675189018,1.20124173164368,0.316225856542587,0,1.20124173164368,0,0.316225856542587,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,NA,0,NA
"pistoia","pistoia","firenze","toscana",0.103700630366802,1,0.0254483055323362,NA,0.732958793640137,1,0.025000000372529,0,0.0258975252509117,1.09791326522827,0.959244847297668,0.335186868906021,0.54868084192276,1,0.470145016908646,0.137886688113213,2,2.46172690391541,11.119912147522,0.133166417479515,10.0806293487549,65,1732,0.000313698139507324,1,1,0.278311103582382,0.14281901717186,0.161734342575073,0.119064003229141,0,0.15110656619072,0.0191585831344128,0.745625674724579,0.0327770113945007,0.088136613368988,1,550,1.33213317394257,10.6570653915405,123.652442932129,1375.00439453125,15289.927734375,0.223208025097847,0,0,0,0,0.184816598892212,0.732958793640137,0.100385837256908,0.228111147880554,0.30587100982666,0.0121166994795203,0.0357615910470486,0.0120250955224037,0.0250609964132309,0.000313698139507324,0,1,0.00733311614021659,1,0,0,0,0,0.0296287517994642,0.103700630366802,0,0,0.000592575059272349,0,0,1,0,1.15942656993866,1,1,1,0,0.421130120754242,"firenze",0.0254483055323362,0.7075104881078,9,47020,9047020,223222,43.875,10.7917175292969,3.85999989509583,15,3.86,0,0,3.85999989509583,0,0,1140,76.5174560546875,3.51051950454712,6.55614948272705,6.08655738830566,0,0.0985221639275551,0,93.0620498657227,48.6290092468262,0,0,0.500389456748962,0.151639297604561,1.82000005245209,1.98411250114441,23.2515201568604,-2.99573230743408,0.00423164293169975,0.111202038824558,0,0,4.70134878158569,3.48104190826416,4.71022415161133,1,1.33000004291534,1,11164,0.207600295543671,"Pistoia",9,"TOSCANA",0.600826144218445,0.375516355037689,3.73518896102905,0,0,3.73518896102905,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,1,-4.91535473197372,0,NA
"pistolesa","biella","novara","piemonte",0,0,0.0471070148050785,0.0471070148050785,0.111111111938953,0,0,0,0.0217391308397055,NA,0.584558129310608,0.635135114192963,0.63095235824585,0,0.580645143985748,0.523809552192688,0,0.0228845495730639,5.89715385437012,0.118131868541241,5.45958566665649,660,1625,0,0,1,0.309135109186172,0.140687838196754,0.0652861222624779,0.00237116659991443,0,1.24074077606201,0.0185185186564922,0.93478262424469,0.0416534915566444,0.104410365223885,1,717,1.10722613334656,4.13752937316895,34.776424407959,205.081924438477,1209.39965820312,0.190476194024086,0,0,0,0,0.172043010592461,0.111111111938953,0.126984134316444,0.178571432828903,0.200204819440842,0.238095238804817,0.0579710155725479,0.014492753893137,0.0217391308397055,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000889513699803501,0,0,0,0,-1.09560263156891,1,1,1,0,0.449822947382927,"novara",0.0471070148050785,0.0640040971338749,1,96073,1096073,237700,45.625,8.125,1.8400000333786,18,1.84,0,0,1.8400000333786,0,0,220,76.9900665283203,3.42251968383789,6.68784713745117,2.79747772216797,0,0.252716690301895,0,89.9414443969727,45.1446113586426,0,0,1.47333300113678,0.296551406383514,4.34000015258789,3.41779732704163,19.3526725769043,-2.99573230743408,0.180813997983932,0.107931740581989,0,0,5.5892276763916,4.44065523147583,5.31592702865601,1,1.5,1,3812,0.153935804963112,"Biella",1,"PIEMONTE",0.785854637622833,0,1.77556145191193,0,0,1.77556145191193,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA
"piteglio","pistoia","firenze","toscana",0,1,0.0508428402245045,NA,0.778933703899384,0,0,0,0.0326666682958603,NA,0.96435159444809,0.0525547452270985,0.342039793729782,0,0.199763596057892,0.0871261358261108,1,0.300364881753922,8.26924419403076,0.172988206148148,8.42639255523682,698,1457,0,0,1,0.278311103582382,0.151170492172241,0.161734342575073,0.119064003229141,0,0.155097618699074,0.00216919742524624,0.765333354473114,0.0327770113945007,0.088136613368988,1,550,0.329293996095657,2.50263428688049,68.3804016113281,565.454223632812,4675.87890625,0.29726368188858,0,0,0,0,0.138297870755196,0.778933703899384,0.053315993398428,0.360696494579315,0.611095726490021,0.0338101424276829,0.0373333320021629,0.0166666675359011,0.0306666661053896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024653910077177,0,0,1,0,1.12194836139679,1,1,1,0,0.429481595754623,"firenze",0.0508428402245045,0.728090863674879,9,47015,9047015,224521,43.9584045410156,10.7084045410156,3.94000005722046,31,3.9,0.04,0,3.90000009536743,0,0.0399999991059303,1232,70.1128311157227,0,5.34816694259644,18.2795925140381,0,0,0,83.2697601318359,49.8253211975098,0,0,0.454586118459702,0.0817788988351822,6.98000001907349,3.78567409515381,26.154468536377,-2.99573230743408,0.0943501964211464,0.0964414179325104,0,0,4.66986703872681,4.11904096603394,3.86815452575684,1,5.82000017166138,1,1842.42857142857,0.207600295543671,"Pistoia",9,"TOSCANA",0.311203330755234,0,3.74143743515015,0,0,3.74143743515015,0,0,"ITALIA",0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,NA,0,NA
